b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	9	4	4	-1.482291e-01	7.155935e-03	-1.458348e-01	-1.897476e-05	-1.060962e-04	-3.290094e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.835180e+04	3.358578e+00	-3.057994e+00	7.924187e+00	-1.822498e-03	-5.391119e-04	-2.974644e-03	-9.386170e-04	
0	9	4	5	-1.637510e-01	7.318268e-03	-1.373989e-01	-1.896862e-05	-1.065095e-04	-3.282402e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.696216e+04	3.514778e+00	-3.102122e+00	8.034815e+00	-2.042355e-03	-5.105832e-04	-2.820370e-03	-8.875258e-04	
0	9	4	6	-1.792383e-01	7.452412e-03	-1.288887e-01	-1.891188e-05	-1.067215e-04	-3.275230e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.591296e+04	3.729011e+00	-3.135004e+00	8.062018e+00	-2.279918e-03	-4.858647e-04	-2.686797e-03	-8.450993e-04	
0	9	4	7	-1.945049e-01	7.563681e-03	-1.204396e-01	-1.838513e-05	-1.041523e-04	-3.186292e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.287697e+04	4.177976e+00	-3.205838e+00	8.068401e+00	-7.923344e-04	-4.174215e-04	-2.343448e-03	-7.240827e-04	
0	9	4	8	-2.046193e-01	7.630077e-03	-1.148189e-01	-6.312805e-06	-3.581383e-05	-1.092779e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.476250e+04	4.333860e+00	-3.164257e+00	7.866673e+00	-6.220262e-05	-1.551905e-04	-8.787006e-04	-2.686639e-04	
0	10	4	1	-1.098359e-01	8.653201e-03	-1.729538e-01	-6.233849e-06	-3.664959e-05	-1.079829e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.021862e+04	3.883332e+00	-2.828557e+00	7.358328e+00	-2.730309e-04	-1.897798e-04	-1.108726e-03	-3.289099e-04	
0	10	4	2	-1.201518e-01	8.834727e-03	-1.676185e-01	-1.801717e-05	-1.066470e-04	-3.121726e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.149092e+04	3.610834e+00	-2.803257e+00	7.492712e+00	-6.796695e-04	-5.708581e-04	-3.362564e-03	-9.899334e-04	
0	10	4	3	-1.356321e-01	9.068566e-03	-1.594848e-01	-1.829894e-05	-1.093002e-04	-3.169525e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.028166e+04	3.424305e+00	-2.815672e+00	7.732784e+00	-1.587584e-03	-5.565746e-04	-3.287502e-03	-9.668969e-04	
0	10	4	4	-1.512179e-01	9.258553e-03	-1.511486e-01	-1.812421e-05	-1.092071e-04	-3.142560e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.815389e+04	3.460821e+00	-2.871514e+00	7.982821e+00	-1.878789e-03	-5.104820e-04	-3.031366e-03	-8.888547e-04	
0	10	4	5	-1.667372e-01	9.412110e-03	-1.427243e-01	-1.804539e-05	-1.091807e-04	-3.122662e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.686635e+04	3.609311e+00	-2.906845e+00	8.077724e+00	-2.178720e-03	-4.829041e-04	-2.867917e-03	-8.396369e-04	
0	10	4	6	-1.822244e-01	9.538750e-03	-1.342239e-01	-1.796080e-05	-1.093889e-04	-3.111912e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.587126e+04	3.819387e+00	-2.931313e+00	8.099649e+00	-1.778963e-03	-4.608821e-04	-2.760473e-03	-8.011696e-04	
0	10	4	7	-1.974989e-01	9.643964e-03	-1.257785e-01	-1.744635e-05	-1.067660e-04	-3.022625e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.299502e+04	4.241985e+00	-2.989795e+00	8.112194e+00	-9.430072e-05	-3.981887e-04	-2.434063e-03	-6.899453e-04	
0	10	4	8	-2.076177e-01	9.706704e-03	-1.201596e-01	-5.976329e-06	-3.666126e-05	-1.035329e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.461527e+04	4.380185e+00	-2.956805e+00	7.941703e+00	-1.273627e-05	-1.457683e-04	-8.938199e-04	-2.525295e-04	
0	11	4	1	-1.128556e-01	1.069869e-02	-1.784633e-01	-5.930406e-06	-3.809091e-05	-1.028198e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.006554e+04	3.922423e+00	-2.617889e+00	7.435942e+00	-1.812728e-04	-1.793345e-04	-1.146814e-03	-3.110407e-04	
0	11	4	2	-1.231902e-01	1.086457e-02	-1.731183e-01	-1.708086e-05	-1.106689e-04	-2.959552e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.107025e+04	3.693807e+00	-2.599791e+00	7.589746e+00	-1.124512e-03	-5.350886e-04	-3.437039e-03	-9.284730e-04	
0	11	4	3	-1.386934e-01	1.107711e-02	-1.649695e-01	-1.724929e-05	-1.130505e-04	-2.988684e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.987644e+04	3.525214e+00	-2.606492e+00	7.824773e+00	-1.664060e-03	-5.166747e-04	-3.343472e-03	-8.980734e-04	
