b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
4	20	1	12	1.545637e-01	7.076228e-02	3.550594e-03	1.034797e-06	4.736244e-07	-2.250911e-10	-1.095605e+01	2.393095e+01	0.000000e+00	9.982000e+02	5.378267e+04	-1.957752e+00	4.274553e+00	7.401933e+00	4.975525e-09	5.267604e-05	2.410974e-05	-1.141908e-08	
4	20	2	12	1.545912e-01	7.070263e-02	4.216300e-03	7.773392e-07	3.554983e-07	-2.132281e-10	-1.094682e+01	2.393519e+01	0.000000e+00	9.982000e+02	5.148006e+04	-1.841891e+00	4.030524e+00	7.220517e+00	2.388100e-09	3.297820e-05	1.508184e-05	-9.008569e-09	
4	20	3	12	1.546499e-01	7.057490e-02	4.815195e-03	5.713425e-07	2.606594e-07	-7.112755e-10	-1.092704e+01	2.394429e+01	0.000000e+00	9.982000e+02	4.605347e+04	-1.778600e+00	3.911563e+00	7.273475e+00	1.778699e-08	1.598342e-05	7.292083e-06	-1.949667e-08	
4	20	4	12	1.547278e-01	7.040539e-02	5.347518e-03	4.094376e-07	1.862464e-07	-4.610072e-10	-1.090080e+01	2.395635e+01	0.000000e+00	9.982000e+02	3.421755e+04	-2.236215e+00	4.926095e+00	7.137964e+00	7.291077e-09	1.019102e-05	4.635771e-06	-1.137635e-08	
4	21	1	12	1.539278e-01	7.213650e-02	3.407619e-03	8.015760e-07	3.756681e-07	-5.513670e-11	-1.116882e+01	2.383249e+01	0.000000e+00	9.982000e+02	6.410038e+04	-2.177362e+00	4.648200e+00	7.529755e+00	2.461741e-09	5.054619e-05	2.368908e-05	-3.458213e-09	
4	21	2	12	1.540542e-01	7.186613e-02	4.027161e-03	5.796849e-07	2.704310e-07	8.775259e-11	-1.112696e+01	2.385205e+01	0.000000e+00	9.982000e+02	6.377761e+04	-2.169505e+00	4.648992e+00	6.853260e+00	-1.895871e-10	3.606357e-05	1.682415e-05	5.457718e-09	
4	21	3	12	1.541928e-01	7.156868e-02	4.578554e-03	4.088586e-07	1.897348e-07	-3.858741e-10	-1.108091e+01	2.387351e+01	0.000000e+00	9.982000e+02	6.127930e+04	-1.974300e+00	4.262192e+00	6.131192e+00	7.435311e-09	1.916797e-05	8.895118e-06	-1.795150e-08	
4	21	4	12	1.543350e-01	7.126239e-02	5.064137e-03	2.790408e-07	1.288388e-07	-2.792393e-10	-1.103348e+01	2.389553e+01	0.000000e+00	9.982000e+02	4.816266e+04	-2.277165e+00	4.943479e+00	5.769581e+00	1.063314e-09	9.605960e-06	4.435271e-06	-9.545468e-09	
4	22	1	12	1.533754e-01	7.330436e-02	3.356162e-03	6.729838e-07	3.217772e-07	1.154507e-10	-1.134964e+01	2.374696e+01	0.000000e+00	9.982000e+02	7.071153e+04	-2.452371e+00	5.135847e+00	7.897443e+00	-1.163970e-06	5.057459e-05	2.417451e-05	-5.797673e-10	
4	22	2	12	1.535990e-01	7.283446e-02	3.943612e-03	4.651224e-07	2.206317e-07	1.872015e-10	-1.127689e+01	2.378158e+01	0.000000e+00	9.982000e+02	7.570598e+04	-2.558152e+00	5.395088e+00	7.292067e+00	-8.518408e-06	3.819456e-05	1.806595e-05	-4.730114e-08	
